period,Return,corp_code,Ex_Return,Next_Ex_Return
2021Q1,-0.06275303643724695,00177870,-0.07150303643724695,0.5700836933045357
2021Q2,0.5788336933045357,00177870,0.5700836933045357,-0.21942031463748288
2021Q3,-0.21067031463748287,00177870,-0.21942031463748288,-0.14566507798960135
2021Q4,-0.13691507798960134,00177870,-0.14566507798960135,-0.020798192771084377
2022Q1,-0.012048192771084376,00177870,-0.020798192771084377,-0.17541666666666664
2022Q2,-0.16666666666666663,00177870,-0.17541666666666664,-0.2941158536585366
2022Q3,-0.2853658536585366,00177870,-0.2941158536585366,0.028792662116040847
2022Q4,0.03754266211604085,00177870,0.028792662116040847,-0.04164473684210531
2023Q1,-0.03289473684210531,00177870,-0.04164473684210531,1.297372448979592
2023Q2,1.306122448979592,00177870,1.297372448979592,-0.17394174041297936
2023Q3,-0.16519174041297935,00177870,-0.17394174041297936,-0.23843197879858655
2023Q4,-0.22968197879858654,00177870,-0.23843197879858655,0.07840596330275232
2024Q1,0.08715596330275233,00177870,0.07840596330275232,-0.12056434599156116
2024Q2,-0.11181434599156115,00177870,-0.12056434599156116,-0.08951009501187654
2024Q3,-0.08076009501187653,00177870,-0.08951009501187654,-0.2128843669250646
2024Q4,-0.2041343669250646,00177870,-0.2128843669250646,0.06267857142857139
2025Q1,0.0714285714285714,00177870,0.06267857142857139,0.7033712121212121
2025Q2,0.7121212121212122,00177870,0.7033712121212121,-0.20874999999999996
2025Q3,-0.19999999999999996,00177870,-0.20874999999999996,0.024435840707964597
2025Q4,0.0331858407079646,00177870,0.024435840707964597,0.3252971092077089
2026Q1,0.33404710920770886,00177870,0.3252971092077089,-0.2864386035313002
2025Q4,-0.17181705809641534,00182696,-0.18056705809641535,0.27035447761194026
2026Q1,0.27910447761194024,00182696,0.27035447761194026,-0.2596251458576429
2020Q2,0.05879518072289147,00232089,0.05004518072289147,0.418195835229859
2020Q3,0.42694583522985896,00232089,0.418195835229859,-0.05978668261562999
2020Q4,-0.05103668261562999,00232089,-0.05978668261562999,0.02721638655462181
2021Q1,0.03596638655462181,00232089,0.02721638655462181,-0.0123191109669046
2021Q2,-0.0035691109669045984,00232089,-0.0123191109669046,-0.06768845652881803
2021Q3,-0.05893845652881802,00232089,-0.06768845652881803,-0.20079152249134943
2021Q4,-0.19204152249134943,00232089,-0.20079152249134943,-0.280698608137045
2022Q1,-0.271948608137045,00232089,-0.280698608137045,-0.21463235294117652
2022Q2,-0.20588235294117652,00232089,-0.21463235294117652,-0.3272685185185185
2022Q3,-0.31851851851851853,00232089,-0.3272685185185185,0.35538043478260867
2022Q4,0.36413043478260865,00232089,0.35538043478260867,0.11156872509960161
2023Q1,0.12031872509960162,00232089,0.11156872509960161,0.258675320056899
2023Q2,0.267425320056899,00232089,0.258675320056899,-0.24724607182940514
2023Q3,-0.23849607182940513,00232089,-0.24724607182940514,-0.06549281503316137
2023Q4,-0.056742815033161365,00232089,-0.06549281503316137,-0.30406249999999996
2024Q1,-0.2953125,00232089,-0.30406249999999996,0.19080654101995556
